s_games,s_games_started,s_minutes_average,minutes_display,s_points_average,s_two_pointers_made_average,s_two_pointers_attempted_average,s_two_pointers_percentage,s_three_pointers_made_average,s_three_pointers_attempted_average,s_three_pointers_percentage,s_free_throws_made_average,s_free_throws_attempted_average,s_free_throws_percentage,s_rebounds_offensive_average,s_rebounds_defensive_average,s_rebounds_total_average,s_assists_average,s_blocks_average,s_blocks_received,s_steals_average,s_turnovers_average,s_fouls_total_average,s_fouls_on_average,s_plus_minus_points,s_efficiency_average,person.person_id,person.external_id,person.first_name,person.family_name,person.photo.sm,person.photo.md,person.photo.lg,person.photo.or,team.external_id,team.team_name,team.logo_black.sm,team.logo_black.md,team.logo_black.lg,team.logo_black.or,team.logo_white.sm,team.logo_white.md,team.logo_white.lg,team.logo_white.or
26,22,17.82,17' 49'',9.04,3.73,5.42,68.79,0.0,0.0,,1.58,3.04,51.9,1.92,3.08,5.0,0.46,1.0,0.31,0.15,1.58,2.42,2.88,-1.88,10.88,1acb9588-03f1-11ec-a913-76cbc1befdda,8381,Brice,Dessert,https://assets.altrstat.xyz/images/Basketball/Person/8381/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/8381/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/8381/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/8381/photo/or.png,1718,Strasbourg,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/or.png
30,30,22.95,22' 57'',8.97,1.6,2.67,60.0,1.87,5.07,36.84,0.17,0.43,38.46,0.83,2.53,3.37,0.87,0.4,0.13,0.37,0.57,1.8,0.77,3.6,8.87,2947a62a-650c-11ef-9014-512b3f59ddb9,10041,Cleveland,Melvin,https://assets.altrstat.xyz/images/Basketball/Person/10041/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10041/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10041/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10041/photo/or.png,1706,Cholet,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/or.png
28,16,19.37,19' 22'',8.93,1.89,3.43,55.21,1.25,3.79,33.02,1.39,1.64,84.78,0.46,1.57,2.04,2.96,0.11,0.11,0.46,1.64,1.25,1.79,-2.54,8.54,e8274e6c-692e-11ef-affd-3b5cd5560c25,10065,Isaiah,Washington,https://assets.altrstat.xyz/images/Basketball/Person/10065/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10065/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10065/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10065/photo/or.png,1714,Nancy,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1714/logoWhite/or.png
30,18,22.61,22' 37'',8.9,1.37,2.3,59.42,1.8,4.83,37.24,0.77,1.2,63.89,0.37,2.47,2.83,1.47,0.23,0.3,0.97,1.0,2.17,1.37,-6.17,9.0,c8fadb4f-691c-11ef-aaac-9fe34bbaf015,10055,Ryan,Hawkins,https://assets.altrstat.xyz/images/Basketball/Person/10055/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10055/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10055/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10055/photo/or.png,1719,La Rochelle,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/or.png
25,6,19.23,19' 14'',8.88,3.52,5.2,67.69,0.0,0.04,0.0,1.84,2.6,70.77,1.96,2.72,4.68,1.36,1.0,0.16,0.36,2.16,2.24,2.56,-0.68,11.64,1c3deae4-f5c1-11eb-8270-42f64c8284cd,1477,Vitalis,Chikoko,https://assets.altrstat.xyz/images/Basketball/Person/1477/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/1477/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/1477/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/1477/photo/or.png,1718,Strasbourg,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1718/logoWhite/or.png
27,27,21.52,21' 31'',8.78,1.52,2.93,51.9,1.15,3.04,37.8,2.3,2.48,92.54,0.33,1.19,1.52,4.3,0.0,0.22,0.56,1.48,2.11,2.33,3.48,10.19,179e1860-f5c1-11eb-9523-523277e9c17f,1252,T.J.,Campbell,https://assets.altrstat.xyz/images/Basketball/Person/1252/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/1252/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/1252/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/1252/photo/or.png,1706,Cholet,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/or.png
20,1,18.04,18' 02'',8.75,1.9,4.0,47.5,1.1,3.65,30.14,1.65,2.15,76.74,0.5,1.4,1.9,1.55,0.15,0.25,0.6,1.4,1.9,2.6,-3.8,6.4,8e87868c-f5c1-11eb-98e8-26dc0ccd4703,6798,Joshiko,Saibou,https://assets.altrstat.xyz/images/Basketball/Person/6798/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/6798/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/6798/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/6798/photo/or.png,1719,La Rochelle,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/or.png
29,21,26.08,26' 05'',8.72,0.66,1.31,50.0,2.21,6.14,35.96,0.79,1.07,74.19,0.45,1.93,2.38,1.07,0.14,0.03,0.83,1.0,2.07,1.28,-0.66,7.28,779b45d0-f5c1-11eb-84fd-ca416e2dae99,5902,Giovan,Oniangue,https://assets.altrstat.xyz/images/Basketball/Person/5902/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/5902/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/5902/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/5902/photo/or.png,1717,Saint-Quentin,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/or.png
23,21,22.48,22' 29'',8.57,2.26,3.22,70.27,0.91,2.87,31.82,1.3,1.91,68.18,1.78,3.61,5.39,0.78,0.13,0.22,1.04,0.87,2.43,1.83,2.78,11.52,71b364ea-f5c1-11eb-a219-9a556ec2037c,5680,Chris-Ebou,Ndow,https://assets.altrstat.xyz/images/Basketball/Person/5680/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/5680/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/5680/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/5680/photo/or.png,1706,Cholet,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/or.png
30,28,22.63,22' 38'',8.47,3.4,6.53,52.04,0.03,0.17,20.0,1.57,2.9,54.02,2.73,4.2,6.93,2.4,0.03,0.33,1.2,1.67,2.6,3.03,2.33,12.77,add40524-f5c1-11eb-99bb-ced52db5cef5,8245,Wilfried,Yeguete,https://assets.altrstat.xyz/images/Basketball/Person/8245/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/8245/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/8245/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/8245/photo/or.png,1709,Le Mans,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/or.png
24,0,18.45,18' 27'',8.42,1.96,2.92,67.14,1.08,2.83,38.24,1.25,1.92,65.22,1.0,2.42,3.42,0.92,0.38,0.25,0.33,1.42,2.25,1.63,-2.88,8.67,eb098cec-64a8-11ef-928a-a1ee0569186c,10040,Aaron,Wheeler,https://assets.altrstat.xyz/images/Basketball/Person/10040/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10040/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10040/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10040/photo/or.png,1706,Cholet,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/or.png
27,12,18.73,18' 44'',8.41,3.26,4.74,68.75,0.26,0.74,35.0,1.11,1.63,68.18,1.22,2.04,3.26,0.48,0.52,0.07,0.15,0.93,1.63,1.37,-5.07,9.41,941ed152-691d-11ef-92f1-0361b3323cbd,10056,Clifton,Moore,https://assets.altrstat.xyz/images/Basketball/Person/10056/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10056/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10056/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10056/photo/or.png,1719,La Rochelle,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/or.png
24,12,23.18,23' 11'',8.38,0.5,1.08,46.15,1.96,5.33,36.72,1.5,1.58,94.74,0.33,1.04,1.38,1.08,0.04,0.0,0.5,1.0,2.25,1.5,-0.17,6.33,e06ba88b-6121-11ef-b261-a372a86d2e5a,10025,Hunter,Cattoor,https://assets.altrstat.xyz/images/Basketball/Person/10025/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10025/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10025/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10025/photo/or.png,1708,Gravelines-Dunkerque,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/or.png
24,7,17.41,17' 25'',8.33,3.75,5.42,69.23,0.0,0.04,0.0,0.83,1.83,45.45,1.67,2.54,4.21,0.67,0.63,0.17,0.88,0.96,3.04,1.58,3.42,11.04,38bcf6ff-6096-11ef-939d-d3fd8a56a03b,10024,Jamuni,McNeace,https://assets.altrstat.xyz/images/Basketball/Person/10024/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10024/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10024/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10024/photo/or.png,1706,Cholet,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1706/logoWhite/or.png
28,7,21.57,21' 34'',8.21,2.61,4.68,55.73,0.64,1.93,33.33,1.07,1.18,90.91,0.64,1.57,2.21,5.04,0.07,0.07,1.14,1.43,2.18,1.32,4.79,11.79,04e1bd44-f5c1-11eb-9523-523277e9c17f,563,Hugo,Benitez,https://assets.altrstat.xyz/images/Basketball/Person/563/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/563/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/563/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/563/photo/or.png,1704,Bourg-en-Bresse,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1704/logoWhite/or.png
21,6,17.04,17' 02'',8.14,1.62,3.05,53.13,1.38,3.71,37.18,0.76,0.81,94.12,0.24,1.0,1.24,2.95,0.0,0.33,0.67,1.62,1.9,1.1,-1.86,7.57,21ab6f28-6481-11ef-8f90-5bf3fc3cea8d,10039,Maodo,Lô,https://assets.altrstat.xyz/images/Basketball/Person/10039/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10039/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10039/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10039/photo/or.png,1716,Paris,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1716/logoWhite/or.png
19,6,16.24,16' 14'',8.11,1.32,2.42,54.35,1.47,2.89,50.91,1.05,1.21,86.96,1.16,1.63,2.79,0.68,0.32,0.16,0.21,0.74,1.95,0.79,8.11,8.68,147633d4-f5c1-11eb-8270-42f64c8284cd,1104,Vitto,Brown,https://assets.altrstat.xyz/images/Basketball/Person/1104/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/1104/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/1104/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/1104/photo/or.png,1713,Monaco,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1713/logoWhite/or.png
19,5,20.67,20' 40'',8.11,3.16,5.16,61.22,0.16,0.63,25.0,1.32,2.21,59.52,1.05,2.84,3.89,0.89,0.21,0.47,0.53,1.42,2.37,2.05,-2.79,8.84,0409a143-7699-11ef-908b-95e798c62539,10282,Giorgi,Bezhanishvili,https://assets.altrstat.xyz/images/Basketball/Person/10282/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10282/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10282/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10282/photo/or.png,1708,Gravelines-Dunkerque,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1708/logoWhite/or.png
29,18,20.47,20' 28'',8.1,2.14,4.24,50.41,0.72,2.17,33.33,1.66,1.93,85.71,1.45,3.38,4.83,3.28,0.0,0.66,0.66,1.59,2.41,1.76,2.55,11.45,266ef332-f5c1-11eb-9209-7a548989cd8b,1960,Leopold,Delaunay,https://assets.altrstat.xyz/images/Basketball/Person/1960/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/1960/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/1960/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/1960/photo/or.png,1709,Le Mans,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1709/logoWhite/or.png
23,9,20.94,20' 56'',8.04,1.83,3.65,50.0,1.26,3.43,36.71,0.61,1.0,60.87,0.74,2.61,3.35,2.96,0.26,0.43,0.96,1.91,2.57,2.04,-0.7,9.26,76f256ee-6936-11ef-b2ca-21f47cda81f5,10067,Noah,Kirkwood,https://assets.altrstat.xyz/images/Basketball/Person/10067/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/10067/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/10067/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/10067/photo/or.png,1717,Saint-Quentin,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1717/logoWhite/or.png
29,10,17.99,17' 59'',7.97,1.28,2.83,45.12,1.38,3.59,38.46,1.28,1.55,82.22,0.31,1.31,1.62,1.9,0.24,0.17,0.69,0.83,2.07,1.72,1.69,7.55,4f1c9050-f5c1-11eb-88d6-0e83e3b51c2e,4045,Ilias,Kamardine,https://assets.altrstat.xyz/images/Basketball/Person/4045/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/4045/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/4045/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/4045/photo/or.png,1707,Dijon,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1707/logoWhite/or.png
27,21,27.36,27' 22'',7.93,1.41,3.07,45.78,1.3,4.3,30.17,1.22,1.93,63.46,0.22,3.22,3.44,6.41,0.11,0.22,1.59,3.11,2.15,3.19,-8.33,11.0,5ae97024-f5c1-11eb-a66d-829fa53c4950,4612,Matheo,Leray,https://assets.altrstat.xyz/images/Basketball/Person/4612/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/4612/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/4612/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/4612/photo/or.png,1719,La Rochelle,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1719/logoWhite/or.png
28,21,24.75,24' 45'',7.82,2.71,5.14,52.78,0.39,1.43,27.5,1.21,1.82,66.67,1.71,2.57,4.29,1.57,0.5,0.29,0.89,1.14,2.39,1.96,-2.04,9.86,015544d4-f5c1-11eb-9523-523277e9c17f,386,Kenny,Baptiste,https://assets.altrstat.xyz/images/Basketball/Person/386/photo/sm.png,https://assets.altrstat.xyz/images/Basketball/Person/386/photo/md.png,https://assets.altrstat.xyz/images/Basketball/Person/386/photo/lg.png,https://assets.altrstat.xyz/images/Basketball/Person/386/photo/or.png,1711,Limoges,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoBlack/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoBlack/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoBlack/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoBlack/or.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoWhite/sm.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoWhite/md.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoWhite/lg.png,https://assets.altrstat.xyz/images/Basketball/Team/1711/logoWhite/or.png
